id,target
0,0.03504
1,0.04311
2,0.03860
3,0.03384
4,0.03376
5,0.03422
6,0.03866
8,0.03716
10,0.04670
11,0.03528
12,0.03621
14,0.03397
15,0.04423
18,0.03896
21,0.04414
23,0.04444
24,0.03912
25,0.04150
27,0.05159
29,0.03805
30,0.04121
31,0.03904
32,0.04720
33,0.04209
37,0.03326
38,0.03762
39,0.05139
40,0.03794
41,0.03957
42,0.03850
44,0.03647
45,0.03994
47,0.03390
49,0.03448
51,0.03980
52,0.03542
53,0.03966
54,0.05082
55,0.03992
56,0.04186
57,0.04719
59,0.04952
60,0.04095
62,0.03398
63,0.05723
67,0.04396
68,0.03319
69,0.05130
70,0.03967
71,0.04302
73,0.03956
75,0.04249
76,0.03460
81,0.03171
82,0.04260
83,0.03596
86,0.03371
87,0.04060
88,0.03518
91,0.04319
92,0.03976
94,0.03505
97,0.03968
100,0.04154
102,0.03911
103,0.03684
105,0.03981
106,0.05015
108,0.04033
113,0.05165
114,0.04094
115,0.03869
118,0.04316
122,0.03320
124,0.03413
126,0.03559
128,0.03912
129,0.03992
130,0.04547
131,0.05144
132,0.04993
133,0.03345
134,0.05150
135,0.04659
136,0.03621
139,0.03661
140,0.04031
141,0.04176
146,0.03663
148,0.03884
151,0.03404
152,0.04548
154,0.03630
157,0.03864
158,0.03400
159,0.04802
161,0.04078
164,0.04060
165,0.04843
167,0.03914
168,0.04160
169,0.04144
171,0.03855
172,0.04452
173,0.03400
174,0.04046
175,0.04139
176,0.04570
178,0.03941
179,0.03582
180,0.03476
181,0.03074
182,0.04210
183,0.03982
184,0.04943
185,0.03613
187,0.03211
188,0.03754
190,0.03876
191,0.03913
192,0.05922
195,0.03842
196,0.04376
198,0.04336
201,0.03605
202,0.03729
203,0.03669
204,0.03473
207,0.03866
213,0.04973
219,0.03539
220,0.04075
222,0.04366
226,0.03803
228,0.05147
230,0.04286
231,0.03802
232,0.04502
233,0.04244
234,0.03173
236,0.04452
237,0.03835
238,0.04657
240,0.03935
241,0.03355
242,0.03994
243,0.03883
245,0.04214
246,0.05477
247,0.03736
249,0.05511
250,0.04226
251,0.03422
252,0.04469
253,0.03493
254,0.04121
255,0.05171
256,0.04314
257,0.03868
258,0.04397
259,0.05045
260,0.03061
262,0.03378
267,0.03625
268,0.03536
270,0.03416
272,0.04161
273,0.03575
274,0.04719
275,0.04480
276,0.03666
277,0.03827
278,0.04316
279,0.04743
281,0.04457
282,0.03787
283,0.04414
287,0.03934
288,0.04325
289,0.04418
290,0.04064
291,0.04183
292,0.05494
293,0.04232
294,0.03826
295,0.03612
296,0.05588
297,0.03721
298,0.03991
299,0.04493
300,0.04506
303,0.04604
304,0.04265
308,0.03465
314,0.04882
315,0.04331
317,0.03808
318,0.05294
320,0.04606
322,0.04212
323,0.04244
327,0.04722
329,0.04581
331,0.04042
332,0.05399
333,0.04340
334,0.03746
335,0.03502
336,0.04127
337,0.04823
341,0.04729
343,0.03574
345,0.04522
347,0.03568
348,0.03369
349,0.03688
352,0.03978
353,0.03345
354,0.04259
355,0.03767
356,0.04561
357,0.04207
358,0.03737
359,0.03806
361,0.03802
362,0.04219
365,0.04171
366,0.04453
368,0.04185
369,0.03714
371,0.03429
373,0.03844
376,0.03591
377,0.04532
379,0.03909
381,0.03731
382,0.04262
383,0.03923
384,0.03909
385,0.04313
386,0.04418
387,0.04219
388,0.04723
390,0.04291
391,0.03881
392,0.04192
393,0.05018
394,0.03804
396,0.04234
400,0.03568
402,0.06174
403,0.03738
405,0.03580
407,0.04207
409,0.04934
411,0.03764
412,0.03466
414,0.06182
415,0.03905
416,0.03223
418,0.03841
419,0.04194
421,0.03337
422,0.06040
423,0.04474
424,0.04638
426,0.03372
427,0.04800
428,0.04423
436,0.04125
438,0.03960
442,0.03780
443,0.03785
445,0.04050
446,0.04001
447,0.03433
450,0.04565
452,0.03522
453,0.04311
455,0.03976
458,0.05553
459,0.03268
461,0.04171
463,0.03158
467,0.05845
470,0.04437
471,0.04741
472,0.03313
476,0.04716
477,0.03985
481,0.04182
482,0.04468
483,0.05040
485,0.03844
487,0.04218
488,0.03904
490,0.04694
492,0.04204
494,0.05034
497,0.04588
499,0.04305
500,0.04341
501,0.03703
503,0.04007
505,0.03783
506,0.04118
507,0.04327
509,0.04645
510,0.03877
511,0.04527
512,0.03359
514,0.04576
515,0.03320
516,0.03855
517,0.05241
519,0.04356
520,0.04865
521,0.03547
522,0.03825
523,0.04017
527,0.04422
530,0.04341
532,0.03805
534,0.03610
536,0.04806
539,0.03448
543,0.03582
547,0.04249
550,0.04543
551,0.04708
552,0.03611
553,0.05069
555,0.03772
556,0.04148
557,0.03457
558,0.04429
559,0.03658
